Num,x,y
157,7.668210276,23.60362991
158,44.58925761,39.84257011
159,25.49053272,42.95945576
160,47.86703208,39.21913845
161,38.15947317,14.98812819
162,42.17245258,39.44520804
163,3.45516404,31.64722638
164,39.68907833,43.70040417
165,16.2166422,20.96631953
166,28.68121488,32.35091761
167,9.665967406,25.00361986
168,12.11355449,0.777968719
169,12.51731477,19.22296107
170,9.328901414,0.240257837
171,21.27763649,7.349851326
172,5.463120577,6.651789406
173,14.90624501,45.23564449
174,2.19468725,49.67003224
175,44.26522102,31.39832706
176,45.04198617,45.81363424
177,24.41745836,49.89567658
178,4.958313701,21.98504536
179,31.32361094,32.67351297
180,16.67562593,19.086341
181,37.04834917,32.85581328
182,19.86598717,3.67826061
183,33.3079705,9.095550408
184,31.03719903,18.85342344
185,37.43344096,47.09740439
186,28.03145061,39.03012946
187,33.22993206,18.88292754
188,40.73148731,16.6996088
189,16.97629078,47.39553457
190,38.84879104,35.81427653
191,12.75090704,42.72935131
192,42.59139554,2.74983435
193,41.85665455,39.76673363
194,39.40139349,19.79563378
195,40.25153948,2.264730217
196,24.02635068,39.73338756
197,41.10729653,15.11818762
198,39.60567381,3.10923398
199,13.00952083,49.92324362
200,41.59743339,2.650613884
201,40.54798215,38.3448638
202,6.687612769,44.84435157
203,39.94709984,25.59972005
204,10.03043771,36.6354553
205,10.44547518,41.15467647
206,33.57794059,20.0805116
207,4.356272034,12.67799665
208,31.70181214,35.98940338
209,4.211488088,0.515970014
210,33.45890722,25.22409482
211,49.21524493,23.94767484
212,0.098121871,8.187680682
213,5.11821236,5.11862347
214,17.70327799,44.0373176
215,19.82261383,49.82246335
216,15.67247593,4.641798921
217,45.90410149,4.193538889
218,21.63071011,26.18005344
219,9.927155877,10.97218626
220,6.967897007,29.67024818
221,15.93291688,7.362973935
222,9.972641077,3.412551269
223,25.43809852,48.90419066
224,32.26645916,7.43759353
225,37.89110254,11.80978232
226,25.41061926,42.03435382
227,13.65584059,30.95148912
228,41.49673699,8.396423006
229,0.755091489,39.38375911
230,13.50331859,13.4143925
231,26.77733839,36.67148756
232,29.61948958,47.15121451
233,8.093543149,35.86957272
234,29.56048912,15.05923043
235,25.38018877,22.42979832
236,5.954123998,3.199645689
237,34.66889015,29.03823973
238,28.73056904,44.33873411
239,6.853524669,43.09944847
240,12.13395098,48.3661824
241,23.76999866,22.12499358
242,21.68037214,33.5097724
243,42.10611676,47.78413496
244,29.49051337,49.61283675
245,0.453517876,49.34196352
246,33.64871951,9.697763252
247,47.9929577,14.67548799
248,3.281185477,27.71311762
249,43.7884109,27.31486522
250,37.44578228,14.33903906
251,46.13809242,24.64574824
252,5.859398289,40.46385943
253,24.72839951,9.659116538
254,7.834191253,34.04663574
255,16.64555528,1.919143213
256,10.18532141,35.55197823
257,14.67244267,40.52445173
258,19.30090369,5.193492168
259,14.94465655,0.175354801
260,21.91636553,49.42310016
261,20.5933744,34.27421425
262,6.380212293,34.02588237
263,8.231420377,10.68777816
264,30.33258901,4.899546301
265,41.54225991,24.85034482
266,30.93944416,14.74176757
267,14.48441498,29.06892878
268,29.04863537,26.53964338
269,28.07372123,36.04300658
270,15.46238876,23.49633586
271,17.95388938,25.01910113
272,32.92830733,24.78479229
273,43.70333857,2.574362757
274,45.98408009,38.31556751
275,42.70100165,23.62949088
276,36.35687906,43.11189047
277,33.98694554,35.27739888
278,45.80440108,38.70575712
279,28.58804382,18.30832915
280,7.587372911,33.44736373
281,38.75106875,6.201213511
282,17.8467524,7.133101809
283,47.65882377,30.12087367
284,37.89170294,23.09154001
285,41.15393683,20.71360561
286,36.76884807,37.22630752
287,26.97557009,49.54988269
288,0.027373542,35.03101021
289,34.57692784,24.79747538
290,30.78437331,31.2427916
291,45.48892499,15.1648927
292,27.42328495,4.114324438
293,20.22661205,13.86467956
294,37.16043438,32.53794657
295,17.16687121,3.22979055
296,46.02241386,31.03774123
297,46.26864286,18.70050366
298,15.77293079,10.90374166
299,15.0139378,31.17825891
300,22.42330845,43.84102208
301,6.050973418,38.79031141
302,38.35586319,13.57826728
303,10.15679214,34.08519316
304,14.35481569,38.88583816
305,9.705386355,5.620880139
306,20.91641626,12.81911958
307,49.03456193,25.24301642
308,34.81207939,33.2592455
309,28.34896585,44.09615817
310,39.06713076,40.09762403
311,41.35992734,40.6303677
312,49.11561446,28.08276379
313,29.98208074,39.96472359
314,17.54107703,3.63918075
315,49.40226999,23.2273182
316,30.75731463,37.79599061
317,46.91942445,20.09374204
318,38.69931479,25.24763522
319,42.95502385,48.37900236
320,25.08594781,22.92031481
321,34.26998336,24.74208036
322,4.794690514,32.84524951
323,19.42727053,47.1502896
324,10.64136951,1.740107369
325,44.27214939,31.38599702
326,9.522828815,17.55739781
327,47.93875846,0.267699582
328,8.520513431,35.89857538
329,31.65258728,10.16577952
330,21.0797917,13.84873117
331,5.67260286,35.2237103
332,35.46196785,15.04051577
333,17.0879215,34.85141681
334,0.534869525,23.40784588
335,15.67678676,20.86539038
336,47.49405727,48.97648569
337,34.58938447,46.17701611
338,41.3643834,45.77340652
339,10.51993723,16.13315769
340,27.87180592,33.18151689
341,13.85545917,4.346293691
342,25.81921869,43.88081032
343,17.93379767,36.88945427
344,8.323784361,47.02564191
345,28.21633327,32.77884593
346,30.82396176,1.51535026
347,7.708674167,44.11904072
348,37.78154821,37.83320763
349,16.45390799,30.28710727
350,19.41173357,39.69932334
351,9.98733772,34.13177393
352,30.3517052,46.13735377
353,22.7480379,49.55896961
354,36.76135509,31.87302109
355,47.42153679,18.64325716
356,48.4616406,7.010473314
357,31.46485279,30.53536071
358,29.44219681,19.62065373
359,15.67667892,49.38590614
360,26.98607329,27.62293461
361,44.03800833,40.088434
362,1.525460789,18.04921216
363,18.51430649,4.483155244
364,10.23885708,0.416331319
365,35.99952256,33.00172265
366,0.374699282,5.257940273
367,9.821849648,49.08770015
368,38.62492724,5.879221285
369,41.43854145,31.09378936
370,0.153850734,15.15097151
371,11.05999352,34.69868824
372,13.5290524,24.46135184
373,37.39979826,9.133354813
374,43.70799849,8.063821601
375,16.98982036,49.88826322
376,36.80944711,36.24366755
377,11.51046677,23.21530845
378,43.91334963,32.93407336
379,40.99156313,14.26657899
380,10.59377712,19.46424887
381,43.09679294,29.3164629
382,2.164218931,49.14965962
383,21.70296558,31.17238353
384,1.852412094,10.41677471
385,21.76337607,7.344182584
386,45.46840902,5.64192969
387,0.290867652,20.18036469
388,9.049780684,22.12408613
389,10.66152378,49.60034328
390,47.66534372,34.99711035
391,12.6589286,24.96564579
392,9.552178187,21.49952138
393,16.25392202,8.683308213
394,18.57399011,34.1520842
395,24.88157751,29.07903624
396,20.90930924,16.55530017
397,47.04483638,40.47589717
398,27.72064815,42.50137059
399,43.79318797,16.76484257
400,30.81420544,7.749081595
401,3.646899271,38.65560524
402,27.12270426,39.81712318
403,48.2359181,32.81930526
404,38.84846323,5.222980602
405,8.784370454,42.22190719
406,38.79115947,15.06473989
407,42.62166021,25.16950869
408,30.66686031,0.831331906
409,11.20217175,3.023344051
410,0.668969038,8.071892305
411,23.45534842,17.96566896
412,17.79696822,14.77089348
413,6.745095427,47.94003344
414,40.28732921,39.03315122
415,49.92448954,41.92961717
416,37.94024413,46.85670352
417,13.48880359,2.238242715
418,29.53797351,7.173916049
419,11.85014477,29.07577968
420,46.82919393,18.14644833
421,25.92213844,16.03905635
422,17.00082171,34.07028991
423,25.02893876,39.81355738
424,6.768646444,15.86015311
425,16.34714201,4.437961505
426,2.898657182,46.49300435
427,48.72087606,48.58209062
428,28.56314195,35.48024814
429,20.86057189,39.07971796
430,45.85562515,22.56475219
431,13.77142765,46.75493385
432,27.46377371,42.36365639
433,45.52150133,16.80728782
434,13.7761121,22.36772433
435,45.3119932,7.301784793
436,47.3733048,11.00028694
437,1.628004388,44.45894276
438,27.53160768,34.54352137
439,31.58878191,47.91828043
440,0.13179256,23.93531866
441,41.85125272,47.335219
442,24.49259269,30.61436195
443,29.89568247,49.26414874
444,44.35244741,16.09844872
445,9.902354102,19.58798991
446,11.12223588,45.6952296
447,0.095754286,2.548176732
448,23.54753896,30.44424642
449,32.96370445,0.125346628
450,29.31857635,6.815213566
451,41.10583396,1.70081517
452,4.633021584,22.88942774
453,17.18390334,16.18926529
454,23.50335245,15.74828813
455,1.594536,20.43471783
456,17.88435836,43.65294486
457,33.86444715,43.8031302
458,31.8862624,31.34298846
459,46.17094546,28.97309331
460,4.686665925,4.836018259
461,25.41285751,2.946644715
462,3.775945127,28.39887617
463,37.91373395,23.77628341
464,7.502844129,42.73883506
465,10.54809832,11.47034713
466,32.28661404,43.86412721
467,19.030238,8.991225103
468,43.80179696,34.12722247
469,31.56228874,43.22513208
470,44.81298749,49.42374554
471,29.54151893,45.13594049
472,4.546363502,14.60023323
473,37.51185025,24.76261204
474,44.79181083,32.05756464
475,48.33517783,17.90045381
476,22.47561441,42.7510953
477,28.98570649,44.51593495
478,21.06354658,12.0025238
479,23.24819648,42.20466325
480,48.16366252,1.298044895
481,29.63943471,42.52400991
482,15.32544518,20.42607097
483,33.93770163,38.55759242
484,42.52381699,31.20841042
485,37.41417415,45.2452123
486,48.19892931,23.24756336
487,9.346754705,8.810346022
488,46.95363397,43.84725395
489,41.58633409,28.67219554
490,1.029521922,4.304176335
491,31.76457742,10.11668139
492,20.360825,26.97726797
493,35.10052087,38.33353546
494,26.0278157,11.69236295
495,34.71056649,48.22290044
496,2.9722677,42.09758361
497,9.912068913,26.76450741
498,3.18752013,13.31926333
499,34.57280012,40.18077478
