Num,x1,y1,x2,y2,dist,far,interval
26,38.28987203,36.60872998,31.95887787,23.41364468,14.6352917,0,10.54
27,29.26682874,35.23779402,32.46643392,48.1822712,13.33405275,0,2.34
28,38.8327232,40.18358076,44.34392964,25.81389999,15.3902931,0,1.32
29,35.53396433,35.89646844,47.18031216,40.62192959,12.5685083,0,0.49
30,34.13028896,34.56951613,47.70730036,36.35013767,13.69327761,0,0.39
31,39.35856921,37.24091201,51.10915418,40.66485955,12.23926729,0,0.97
32,31.69971813,33.45673136,37.55818133,24.08035779,11.05612828,0,5.2
33,35.90526851,36.13192793,62.19565437,25.8732615,28.22099619,1,0.24
34,37.05861645,34.72341408,37.0099394,18.78849537,15.93499306,0,4.2
35,32.87103617,30.72885187,36.31445191,15.2320032,15.8748049,0,0.6
36,38.42160465,31.30566909,53.18377762,39.21522025,16.74761925,0,2.92
37,37.04676323,34.98025562,30.42873391,21.51479725,15.00389553,0,5.02
38,36.43935769,36.3313645,22.85956952,33.82311574,13.80948799,0,0.53
39,34.87240815,39.4474546,50.46180735,39.19653778,15.59141836,0,0.32
40,36.3450444,41.11919516,32.4842082,56.4390294,15.798841,0,0.2
41,39.67361724,32.96202496,27.45404403,43.54769941,16.16707992,0,0.13
42,35.16829076,37.16577709,48.69947088,49.47125336,18.28982181,0,1.46
43,35.90496797,35.90881388,45.34666154,45.90691405,13.75163934,0,4.6
44,42.73111075,35.93668467,70.43963713,33.33673762,27.83023821,1,3.31
45,35.52582516,36.09783811,20.49131215,26.09923123,18.05571159,0,1.96
46,35.51740976,37.36325044,41.71722536,47.16432894,11.59736406,0,1.37
47,41.37765441,35.86573779,34.93489808,47.76632606,13.53266826,0,0.69
48,31.1964319,31.63118676,45.36695211,22.84892554,16.67128534,0,2.38
49,39.76927076,32.54917314,25.024526,39.81639081,16.43836826,0,2.47
50,34.6525785,35.00203284,45.28859152,26.65870492,13.51798409,0,0.77
51,35.83544993,36.29762704,24.39879337,39.22514014,11.80539902,0,0.46
52,39.35742227,31.99020117,62.39405002,45.08569147,26.49864306,1,0.55
53,35.78351088,36.30240495,21.91919549,42.02932588,15.00056214,0,0.52
54,32.71153749,35.43420328,41.3674626,2.249555571,34.29498335,1,1.13
55,36.05472738,36.31451671,48.77103465,47.42008806,16.88307394,0,0.02
56,34.99614314,35.87943213,28.06157358,24.56160162,13.27333954,0,1.77
57,31.43968507,39.32009555,25.67878593,47.23232738,9.787306646,0,1.15
58,36.41708718,35.76941863,22.32402506,30.27407648,15.12657216,0,0.49
59,35.90137861,33.0451227,29.99519072,18.98515449,15.25010693,0,3.39
60,34.05408262,40.6974425,21.22089977,41.67523196,12.87037895,0,0.13
61,38.91496744,41.16575286,47.69013073,55.73011432,17.00365007,0,5.15
62,33.72225219,32.53462595,17.1373706,31.23447731,16.63576519,0,0.71
63,30.3493002,35.8586785,53.75999308,41.8482219,24.1647506,1,2.41
64,36.10212457,40.18197707,46.60830118,29.59344727,14.91632362,0,5.52
65,34.59668905,39.26935048,19.85416119,38.82498266,14.74922339,0,0.93
66,37.11924445,42.09966799,34.35290917,30.77078375,11.66174211,0,0.13
67,33.13764454,38.94474812,30.12526268,25.09753707,14.1710867,0,0.29
68,38.59700589,35.58874313,24.08489878,43.26130959,16.41552706,0,0.22
69,37.00678524,35.64498927,25.14124325,26.09984517,15.22829151,0,0.92
70,34.92284514,38.16201841,29.31165207,55.2216876,17.9587806,0,2.78
71,34.05608496,40.41464814,43.29929425,52.29809132,15.05500381,0,1.89
72,38.15979264,34.27101578,49.14774329,42.10578146,13.49513293,0,0.32
73,36.58383653,31.828582,58.62988085,51.59356989,29.60883004,1,0.81
74,37.83462101,36.69499806,37.26896957,51.49715207,14.812958,0,0.01
75,42.92342059,35.82250691,36.30759455,50.35839241,15.97063309,0,2.34
76,32.09172842,34.50834561,41.96187511,40.30416293,11.44601651,0,6.4
77,36.39571412,35.9153746,23.98993721,25.18702869,16.40124101,0,2.56
78,38.78868726,41.80781917,51.90581269,35.94449126,14.36793631,0,6.32
79,37.80327974,29.69506124,10.3823146,39.61820869,29.16124457,1,4.1
80,34.31341134,36.32410195,19.72838709,31.46354226,15.37361288,0,0.31
81,33.70187576,34.73496014,28.24160945,20.81898489,14.94887539,0,2.34
82,35.72496775,40.12796038,47.1801681,49.26487973,14.65281237,0,1.76
83,35.5128477,36.92107408,31.42265622,51.28301879,14.93302121,0,3.13
84,30.00223701,38.00899152,22.18968438,30.83569878,10.60622964,0,1.99
85,36.54179178,33.0011514,32.66480953,44.16355339,11.81652273,0,6.62
86,35.09156468,38.83445138,25.55085715,48.02504798,13.24734562,0,0.64
87,36.19747055,32.94038796,34.25722669,46.59222042,13.78902011,0,0.01
88,41.99170626,38.54865218,57.68315153,23.77585535,21.55126402,1,1.11
89,31.09363894,33.76659179,14.2874672,39.40987637,17.72834085,0,5.11
90,32.32235178,36.5363012,49.62132429,33.75920419,17.52046568,0,1.29
91,34.84063025,36.72873444,18.71258054,38.15091995,16.19063307,0,3.33
92,35.14984554,32.18337255,51.94536415,2.921429912,33.73945364,1,1.74
93,35.4593721,35.3358546,23.25988057,29.854838,13.37419667,0,2.06
94,36.38700607,36.23869392,42.76324212,50.09399679,15.25207539,0,5.45
95,31.40711899,35.68161342,37.03677598,73.64228303,38.37584494,1,0.3
96,38.71189026,30.53116435,26.69807089,38.04588935,14.17049567,0,0.39
97,33.61268706,40.44128829,58.00368991,38.00722455,24.51215385,1,5.37
98,36.20097987,41.31949312,45.61197442,50.92652024,13.44848648,0,0.21
99,37.01636609,34.74518051,54.54794832,37.25525473,17.71035991,0,1.28
100,35.04356986,33.0102758,32.79826776,46.98798736,14.15689944,0,0.46
101,32.46958811,37.2728173,20.66604597,48.55694558,16.32957924,0,0.74
102,35.64234025,35.96602735,38.81291094,47.68280204,12.13817645,0,6.18
103,36.29824945,33.57569697,23.95165398,32.7965768,12.37115387,0,0.69
104,40.29973626,36.58062617,56.57022053,40.01911421,16.62984842,0,0.14
105,38.32512573,29.40294141,31.33345217,13.43241709,17.43390794,0,1.97
106,35.35599032,33.6223323,22.65011396,21.63795584,17.46609783,0,0.55
107,34.83664498,35.48977167,51.40036466,31.03704286,17.15178134,0,0
108,37.90255213,36.42270602,26.49047634,47.24081905,15.72472714,0,10.61
109,35.56934332,41.95747432,21.48148036,73.30374058,34.36649955,1,0.16
110,37.99407537,38.78739796,51.17911977,42.24261951,13.63025868,0,0.89
111,33.27259147,35.35813868,47.99172888,44.43295461,17.29176944,0,3.59
112,36.24773502,29.22411523,22.4911579,27.79943802,13.83015254,0,1.56
113,37.15193874,35.67631676,53.30835161,36.80988037,16.19613051,0,2.47
114,37.97068501,39.76481129,47.2139111,28.21205805,14.79538226,0,0.69
115,41.72026074,33.7966071,54.86203961,33.43971016,13.14662418,0,8.76
116,38.47865127,37.90483884,27.97676898,46.572101,13.61656951,0,4.64
117,30.23804757,37.21210145,36.93885222,23.40190105,15.34999733,0,8.35
118,36.36327016,36.2530652,22.92655977,56.69790718,24.46501072,1,2.35
119,33.09613639,40.44965755,34.67243774,27.01251893,13.52928011,0,7.3
120,35.25210749,38.51024707,29.68925281,28.44338746,11.50160922,0,1.51
121,32.00630308,36.60207284,47.81298837,36.29887358,15.80959296,0,1.59
122,37.13020271,34.93521443,36.36210896,22.0961604,12.86200904,0,6.85
123,37.37384313,41.21164192,13.93674806,13.31131401,36.43797089,1,1.79
124,32.34708629,30.61833575,39.91946933,45.5344096,16.72812733,0,0.01
125,39.36596008,36.21128911,68.07913223,20.7779406,32.59807512,1,1.68
126,37.07653124,37.87747734,21.93335063,43.67041717,16.21339171,0,2.52
127,36.03259525,35.51229038,53.39212822,53.58611016,25.06025432,1,2.24
128,35.55752272,36.55867209,39.7152773,18.09302114,18.92794728,0,2.15
129,36.12629334,29.51079681,26.10299468,18.49668952,14.89218168,0,2.4
130,39.92937807,33.29928989,36.88204959,48.74309707,15.74158159,0,0.67
131,36.29512409,42.31921148,3.217441111,39.11673121,33.23234856,1,4.95
132,34.00318051,38.9745535,12.26349513,59.9588429,30.21513399,1,6.26
133,32.02365754,36.40355319,14.05155602,37.42461849,18.00108351,0,2.38
134,36.11633502,35.81392777,46.40942651,28.77969531,12.46708301,0,0.8
135,41.4662353,35.90981243,21.14182518,61.52636626,32.699992,1,3.89
136,37.47901505,40.6132323,22.94211268,42.92675137,14.71984718,0,2.31
137,36.18390166,36.02867911,9.720498626,18.71796952,31.62233967,1,1.05
138,40.31789383,34.41588468,30.91419724,46.49827974,15.31057738,0,2.44
139,36.00169356,36.00577578,30.39050194,46.52534235,11.92253128,0,0.71
140,42.91255285,36.16087986,42.52917516,20.4323968,15.73315473,0,2.01
141,39.41011282,35.88641343,27.49485527,21.05375528,19.02580117,0,0.07
142,39.32082038,36.71317716,37.76498072,48.78345786,12.17014024,0,0.95
143,37.43885436,35.08033012,7.530275044,18.5800388,34.15820151,1,2.79
144,32.86201423,31.41119046,54.00099675,9.340313852,30.56108925,1,0.52
145,34.29563052,35.55508861,21.09705396,37.22339052,13.30359555,0,3.97
146,37.25016974,38.3796434,69.85065719,58.79291434,38.4641835,1,0.66
147,37.81013027,34.23122652,51.68439799,29.753158,14.57903983,0,6.31
148,38.49313047,34.3700835,65.46511587,46.9391099,29.75682142,1,0.02
149,32.26922097,33.74710074,16.35193045,35.55713086,16.01987348,0,0.99
150,35.60213025,31.80968132,38.20092497,19.18220777,12.89212248,0,0.01
151,42.26082215,35.35030033,58.27359544,34.53414211,16.03355927,0,0.73
152,32.15784055,32.80190252,17.50213122,43.76398408,18.30183182,0,4.99
153,35.67209854,36.13732536,19.2004127,33.18913571,16.73344724,0,2.04
154,35.73071438,37.81264368,50.99892272,39.6396889,15.37713498,0,1.62
155,29.63623257,37.51013492,22.23695276,50.20544081,14.69422109,0,0.59
156,37.33260689,36.68985892,61.84784635,46.52396457,26.41413637,1,0.19
157,32.95433014,42.20390366,45.27183774,32.32130976,15.79198074,0,2.18
158,35.98076101,35.30296058,24.46502483,16.2542408,22.25906343,1,5.76
159,34.95165859,34.2256836,48.36102657,30.94118686,13.80576215,0,0.39
160,32.71001158,37.17052615,24.91668581,53.02615993,17.66740075,0,2.36
161,36.16124397,33.01089742,44.05465715,40.92932759,11.18067565,0,1.56
162,36.0186832,36.00965693,21.03477046,41.6706328,16.01762432,0,1.92
163,35.72638863,36.50649858,36.45167871,52.46597981,15.97595339,0,2.52
164,33.51284348,35.42689384,17.18963425,37.46005779,16.44934392,0,0.27
165,42.10086182,38.2073194,44.5506052,27.85015661,10.64293492,0,2.48
166,36.40293498,36.26843525,27.99318554,20.42478742,17.93725347,0,0.15
167,32.16767331,30.9978895,16.6596314,26.62730069,16.11215101,0,0.87
168,38.22675164,37.49597774,26.34619516,33.18316015,12.63914625,0,0.47
169,35.84077453,36.8343098,0.898109409,36.2079143,34.94827917,1,0.94
170,32.0695163,37.65476243,3.372928671,44.84519698,29.58372003,1,0.47
171,31.18568771,33.77385373,45.34516931,36.51254592,14.42190536,0,0.55
172,36.65357314,35.04721247,32.37731841,54.2678637,19.69060152,1,0.54
173,35.15845851,34.55310248,16.02435859,32.34865172,19.26066933,0,0.12
174,32.51557736,41.61421311,16.47162431,29.19617133,20.28832647,0,3.68
175,34.00604985,35.40190981,36.89657998,19.17951704,16.4779001,0,0.49
176,40.43399487,35.53829316,23.53089219,38.97571387,17.24907943,0,1.51
177,36.54342566,35.19427757,35.24055379,19.27906046,15.96845675,0,0.27
178,39.37042422,32.67875263,49.30715608,23.16879085,13.75419983,0,5.16
179,34.62619584,34.40207066,10.83603383,37.31475543,23.96780217,1,1.29
180,32.82452768,35.56141022,19.61825934,40.03841372,13.94450012,0,0.12
181,39.50443983,41.51162876,46.23426152,27.75515628,15.31440613,0,1.1
182,37.02688461,36.62590726,30.12889632,24.43881304,14.00383904,0,0.29
183,34.89946722,35.70539881,37.17541677,0.416593126,35.36212314,1,0.19
184,36.20444245,35.48098015,45.41561188,46.17610963,14.11493665,0,0.53
185,33.55368057,40.39476604,49.49224221,4.817711039,38.98415819,1,0.08
186,38.08243051,32.48793453,25.40877247,0.998111959,33.94452141,1,1.16
187,38.39156079,34.52697532,39.17518193,19.78992236,14.75787221,0,1.06
188,31.80074628,41.10606965,43.54863058,30.3301523,15.94155515,0,0.45
189,35.36018688,36.25613543,44.11823299,51.86904615,17.90157403,0,1.13
190,42.1274214,38.53529795,27.75815557,47.80185366,17.09809507,0,0.7
191,36.00675069,35.97332527,48.98016806,41.30804753,14.02743097,0,2.64
192,33.73311252,36.3172134,29.76108927,49.19644277,13.47781576,0,0.1
193,41.32479541,37.89860114,32.61928058,26.40309188,14.41987246,0,1.04
194,31.43159187,39.09137369,39.08675875,51.2248645,14.34653892,0,1.53
195,34.72236915,36.09355454,46.5950402,43.09624414,13.78397546,0,0.24
196,40.01376177,31.60164707,29.73491771,49.65893982,20.77788384,0,3.48
197,30.71822854,32.5785071,28.53218641,18.76169122,13.98868047,0,0.07
198,35.22366516,41.17474478,25.29521411,13.2743306,29.61430823,1,1.87
199,32.38879081,36.25124898,43.363065,27.01305337,14.34499746,0,0.59
200,33.80266774,36.12203502,41.77927773,11.37801652,25.99793758,1,0.87
201,32.75347379,36.01376564,45.45641369,41.0501794,13.66492391,0,0.15
202,35.41962236,36.75363122,57.29085649,57.27718918,29.99278769,1,1.07
203,35.27489714,35.19156688,15.51302491,18.39413105,25.93618022,1,1.55
204,36.45335744,37.22344481,28.11746823,46.83977821,12.72638664,0,1.54
205,37.50246925,37.46438387,45.94253687,25.22119958,14.87045066,0,1.67
206,38.45489166,40.80806654,49.88811198,46.83770516,12.92575215,0,1.22
207,30.2554851,38.3307643,44.4329422,32.32822273,15.39580446,0,0.57
208,41.14810148,33.87910492,26.07437929,8.233113012,29.74784028,1,2.05
209,31.84403146,32.49010998,43.33254245,33.92020802,11.57717863,0,1.81
210,36.32260705,37.11433184,44.26909276,21.54541642,17.4796385,0,0.07
211,33.3688169,38.80450629,31.92330457,22.36418997,16.5037422,0,0.83
212,40.05169072,35.88634562,27.43431948,32.16502642,13.15470537,0,1.76
213,32.31329501,36.8241849,45.69716745,56.0907105,23.45905049,1,3.5
214,33.660368,39.88896027,26.41018451,31.57990921,11.02748793,0,1.03
215,34.8592775,35.98943958,20.84732858,45.0016486,16.6599707,0,2.5
216,35.93749801,36.01354112,45.38606009,22.69318271,16.3311749,0,1.96
217,35.88408591,35.8218434,30.87464697,19.01567486,17.53686915,0,2.22
218,36.6446402,36.81276912,49.63741898,43.06846925,14.4203358,0,0.59
219,31.65691126,39.06065943,44.25946268,75.14444728,38.22125126,1,5.36
220,29.43151642,35.95361852,33.87397343,25.28839139,11.55346242,0,0.83
221,36.47233606,37.7084119,22.45246676,32.76336306,14.86641325,0,3.48
222,36.26129819,34.25991504,29.14263403,49.68995235,16.99298181,0,0.04
223,37.05534859,41.65769463,60.28632087,49.72335111,24.59131731,1,1.77
224,35.99423981,36.07385949,52.34301808,39.21769377,16.64831058,0,0.58
225,36.01053852,35.93331588,41.89738175,20.58314214,16.4402785,0,0.27
226,33.92397052,29.51408394,44.86893071,42.38694593,16.89682602,0,0.01
227,38.99197404,31.48688426,28.94253717,15.95720197,18.49762724,0,1.99
228,33.45582036,37.83341602,31.75727531,51.28857215,13.5619424,0,0.18
229,36.43727243,36.61907942,53.25402011,37.9723363,16.87110864,0,0.87
230,35.92523386,42.26949304,51.62405836,47.42796187,16.52461471,0,0.14
231,31.17373651,35.4145506,25.2079982,14.5177274,21.73171077,1,0.08
232,33.74671413,34.1191692,42.26353878,45.67102475,14.35206148,0,0.64
233,31.91598809,34.42191357,25.33325262,48.34379789,15.39971654,0,0.18
234,38.47160055,35.09207378,51.02089764,24.58789635,16.36528646,0,2.39
235,39.00284207,38.78875098,31.96842273,12.00360309,27.69345054,1,2.5
236,33.40748808,36.90795868,20.27721098,46.38375522,16.19243332,0,4.55
237,42.44846204,37.33716877,31.57364811,47.69754145,15.01995007,0,0.1
238,32.64302818,39.778744,47.20659816,38.8293195,14.59448448,0,1.67
239,38.78885149,34.15793435,41.9338972,54.71356634,20.79483876,1,1.4
240,37.55005213,31.8837936,41.15278672,42.83309858,11.52679383,0,0.55
241,37.47778839,35.42901973,54.51539443,34.99168816,17.04321797,0,0.17
242,39.12753518,29.87842275,27.53051622,33.81536712,12.24705595,0,1.01
243,31.50360897,40.54642319,15.91332821,46.26672348,16.60658572,0,0.59
244,31.06545548,36.72429993,15.41747571,13.33910559,28.13763645,1,0.67
245,33.12366689,37.52442023,25.23918358,22.29555992,17.14885604,0,6.06
246,35.88350151,35.46437025,41.7578692,52.06606449,17.61035058,0,0.72
247,34.37527783,35.70385638,56.9585838,21.51503706,26.67073868,1,2.3
248,36.2360275,39.66891426,44.6417865,25.74633211,16.26330465,0,1.91
249,40.15705175,35.84468587,47.66261127,51.28658318,17.16932195,0,0.9
250,36.0219931,36.22727456,49.16916935,37.8023337,13.24118781,0,2.4
251,38.71097046,37.38948634,49.78070163,31.51228345,12.53317446,0,1.84
252,38.22260955,40.87499514,25.05418224,43.79578924,13.48845863,0,1.32
253,35.16681564,36.22192851,45.23750727,43.99963241,12.72444528,0,0.89
254,31.03947136,34.0709317,17.75636118,33.29142845,13.30596263,0,0.83
255,37.78882549,35.34896977,33.39818339,43.82026106,9.541515299,0,0.33
256,36.3172859,35.75486637,45.63868781,23.40547622,15.47242614,0,0.74
257,35.68239188,37.982042,48.1711576,27.28516456,16.44361445,0,0.95
258,32.6674133,35.55063704,23.80022756,22.94262725,15.41391883,0,0.62
259,39.72585422,40.17669076,47.60252883,26.42964232,15.84371623,0,0.55
260,36.49056843,30.73717538,50.71313677,40.79260949,17.41818605,0,0.28
261,37.43719348,36.14810141,47.57986433,28.55485696,12.67008813,0,0.85
262,41.36030562,37.78642984,50.32435859,52.47367984,17.20667192,0,0.91
263,34.32595685,34.90465384,32.97815937,23.39082267,11.59244868,0,0.47
264,38.78625897,37.1175715,35.59974449,56.95462608,20.09135657,0,2.33
265,40.40279434,37.12682757,32.26882278,23.390806,15.96370201,0,0.12
266,40.28211649,39.0567015,54.03053355,36.74510758,13.94139298,0,0.77
267,30.9372802,31.56074642,45.01780227,27.17001879,14.74922339,0,0.95
268,41.24438284,38.62932743,35.41505065,48.35163766,11.33597944,0,0.27
269,34.779056,35.75531648,28.75918766,21.49517638,15.4787083,0,1.96
270,33.89106127,35.02665297,47.92946047,27.87575994,15.75474288,0,0.56
271,36.74293416,35.7186082,43.83944594,44.82731663,11.54681985,0,0.23
272,34.40525205,30.45824366,48.63372023,39.68490396,16.95820058,0,0.25
273,33.61860872,36.60555724,26.19362782,49.95565951,15.27598023,0,2.32
274,36.30864577,35.76357391,25.93279384,48.60312966,16.50795249,0,0.67
275,34.94157466,36.89589675,19.99192528,12.27943346,28.80038683,1,0.13
276,35.75712493,33.41800034,26.50039484,23.92919854,13.25610846,0,2.82
277,31.09866305,32.56967271,26.13235507,17.15665153,16.19337632,0,1.85
278,42.14277257,34.15865781,39.02090085,20.25010851,14.25460721,0,0.39
279,37.12728014,35.34304516,36.30704065,48.6952958,13.3774209,0,0.17
280,39.54478201,35.77047575,24.01497701,34.2650088,15.60260472,0,0.44
281,36.76511641,32.66887451,39.35996525,16.54516423,16.3311749,0,0.29
282,38.9146251,37.92330856,26.03811947,37.64265169,12.87956387,0,0.49
283,33.00408458,37.95387323,22.71763594,50.98146632,16.59907248,0,2.63
284,39.46016473,34.56104882,28.93418483,28.59358924,12.09986887,0,0.59
285,40.69699899,36.65923409,40.56408925,53.17497976,16.51628046,0,0.84
286,35.58037996,35.74413185,41.37113141,18.50356145,18.18708525,0,0.27
287,39.72883952,30.14812043,52.61225765,31.46509458,12.95055534,0,1.01
288,39.95786104,40.49442153,23.85876051,41.82292225,16.1538216,0,5.54
289,36.04507955,35.8327182,41.16118165,20.43800724,16.22256533,0,1.82
290,36.61282584,29.68570456,50.2921519,22.79832716,15.31534946,0,1.37
291,35.77425032,36.28152736,37.93573328,5.67978597,30.67798208,1,0.12
292,36.61968371,39.94877759,48.43796944,53.57136965,18.03460263,0,0.68
293,36.27137648,41.08169,32.18753561,53.08881695,12.68262015,0,0.31
294,36.44827389,39.00175069,6.139601182,27.09104341,32.56502095,1,4.24
295,34.18841294,38.12953787,28.21858366,64.21810652,26.7628899,1,1.74
296,33.6251483,39.26206824,43.25539079,52.12232794,16.06635771,0,0.01
297,41.10164503,32.56000492,49.86579425,24.37282288,11.99334237,0,0.51
298,38.49974263,35.88201285,47.56154723,50.59215028,17.27728121,0,0.4
299,38.80868708,35.37191205,27.16257865,26.29138041,14.76779931,0,1.89
300,35.77826579,34.10556822,16.98992466,7.20754812,32.8101394,1,1.91
301,40.31276573,35.22111455,15.93043199,56.23290991,32.18685667,1,0.11
302,37.46095882,35.57508248,52.13887527,42.86118168,16.38683841,0,0.58
303,42.01946118,35.94569154,52.50546267,48.73365689,16.53748122,0,0.66
304,34.49378657,34.90976145,21.79144123,47.76299902,18.07084096,0,0.52
305,34.01367997,34.40631018,26.54548635,49.1643734,16.54008302,0,0.36
306,41.52945586,33.14988308,28.70062109,30.83738333,13.03559191,0,0.19
307,36.78744314,35.66339796,22.15495476,45.22767101,17.48099068,1,0.18
308,35.7515605,36.3203433,57.09885758,56.74426184,29.54392562,1,1.23
309,38.08693668,39.02964526,21.41983582,68.99706253,34.29049939,1,0.07
310,34.33896476,34.8773901,37.90358174,48.42255517,14.00635538,0,0.28
311,30.76425231,35.49765433,27.46483551,21.17612409,14.69667921,0,1.46
312,37.830566,35.48794757,37.53983428,24.37484649,11.11690337,0,3.54
313,32.69658166,39.76374996,21.18191051,10.95313379,31.02642835,1,1.38
314,32.88446452,32.3987349,18.16786777,65.92935203,36.61803524,1,1.57
315,38.69811855,38.55114912,21.29261093,18.54479809,26.51802739,1,1
316,33.56537348,30.70501527,19.21197494,40.37011937,17.30416964,0,2.73
317,39.08874273,33.8974191,49.67191662,30.00345883,11.27681233,0,0.77
318,41.73649723,34.32406809,42.41003887,23.61915571,10.72608071,0,2.58
319,37.12921134,36.81284101,30.65248482,20.35770339,17.68387799,0,1.33
320,35.88863897,34.42762601,25.8397055,22.183359,15.8399223,0,1.3
321,34.98182733,35.98478562,28.57631982,20.73616272,16.53937806,0,2.25
322,35.33580805,30.125822,47.28759933,19.38360058,16.06986732,0,1.61
323,30.08000851,33.93983967,35.85240356,63.83059561,30.44302605,1,1.71
324,35.46969944,36.7243095,35.06388304,18.18135583,18.54739383,0,0.21
325,41.25198398,38.65605933,47.9237275,53.20230706,16.00329606,0,0.4
326,39.80020415,40.75401417,33.73992963,53.79045738,14.37622269,0,1.22
327,35.65647616,35.75959027,49.71258837,35.49555365,14.05859189,0,0.12
328,36.25948635,36.61688115,56.07853007,9.229725874,33.8060759,1,2.25
329,29.38895286,34.77806058,41.31065216,29.04118729,13.23021652,0,0.49
330,37.41238734,35.6449258,45.82861082,20.2590041,17.53737165,0,0.64
331,29.87158252,36.51546325,17.19765409,51.13237713,19.34638554,1,0.5
332,36.08578351,35.54158019,19.47508809,27.38532869,18.50512472,0,0.29
333,34.35810248,42.48060499,23.58549373,47.54222398,11.90248234,0,0.74
334,36.53959594,42.03801771,36.67377059,23.73883355,18.29967605,0,1.08
335,38.69845987,40.68582309,30.08046282,15.63766958,26.4892406,1,1.2
336,36.70880877,34.08961835,51.78925733,34.01706959,15.08062306,0,0.8
337,39.06860044,39.88754603,23.8947752,30.40091448,17.89528292,0,0.48
338,35.60049775,37.73622262,26.44846282,50.87043137,16.00834729,0,0.03
339,36.98705476,29.99925772,56.78232153,30.81036957,19.81187747,0,0.18
340,35.7815156,35.90654603,32.26923759,49.49238029,14.03249763,0,2.88
341,33.47325235,35.61879812,43.28012998,43.84278584,12.79878209,0,0.97
342,31.96967177,35.33320207,24.92904954,52.25915943,18.33189553,1,0.33
343,36.78117113,38.35144464,39.65684554,54.31328425,16.2188109,0,2.6
344,41.87406297,33.89727381,32.6540324,22.9158046,14.33881549,0,2.37
345,32.96109975,38.58214593,25.70965558,24.90718812,15.47862764,0,1.39
346,38.62843911,36.31930749,45.98965051,20.31553079,17.61556987,0,0.6
347,33.42096779,30.36925041,16.28645285,24.30528225,18.17589921,0,0.32
348,42.69683767,34.89565362,57.03044634,25.7609583,16.99691137,0,0.22
349,34.64172473,36.96077111,52.17291697,22.00568111,23.04338123,1,4.06
350,31.89429387,37.34612247,15.76246045,36.05290921,16.18358582,0,0.08
351,32.62630436,30.37562628,18.51283706,24.85030635,15.15648771,0,0.29
352,40.6706325,38.23125406,31.60311942,68.63458173,31.72667847,1,0.63
353,38.74265788,38.36571831,26.16058138,65.86230643,30.23856821,1,0.29
354,35.73841811,31.92858638,31.23073765,3.053326686,29.22498598,1,3.84
355,38.07336505,36.24558778,46.66001493,23.77446889,15.14131311,0,0.3
356,29.71868917,34.10295995,43.12219937,36.09623937,13.5509132,0,1.59
357,36.05403479,38.26911722,66.3177271,14.67824888,38.37212715,1,1.72
358,34.26871368,42.7298493,45.6835939,54.11577335,16.12261632,0,0.26
359,30.9186764,34.67832252,25.3729821,24.62893094,11.47802232,0,0.26
360,38.45251092,30.9993869,26.0609733,37.82193132,14.14557588,0,0.15
361,32.66373081,38.55896458,32.32359676,25.54658661,13.01682264,0,0.1
362,41.65471227,34.97365148,26.34559101,32.52786389,15.50326001,0,1.82
363,34.55472003,32.71545856,19.94412481,33.94164891,14.66195879,0,3.15
364,40.39475126,33.85116898,29.32328912,35.63416065,11.21411313,0,0.43
365,36.09088123,38.55324205,21.32292183,40.11816901,14.85064379,0,0.01
366,32.51205119,38.49881404,29.9261873,52.29393289,14.03538371,0,1.24
367,35.60123598,36.34551615,28.23041966,70.09905489,34.54895528,1,2.26
